art,bio,che,eng,fre,ger,spa,mat,mus,phy,soc,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
128,68,77,90,98,66,101,105,200,75,69,
128,68,77,90,112,66,88,105,200,75,69,
